YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI\
2015,R,adrie001,4,53,46,8,10,2,0,0,0,4,4,0,5,2,2,1,0,0\
2015,R,adrie001,5,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,adrie001,6,62,52,10,15,3,1,0,0,6,8,0,10,0,1,1,0,0\
2015,R,adrie001,11,12,11,3,5,2,0,0,0,1,0,0,3,0,1,0,0,0\
2015,R,affej001,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0\
2015,R,aguij001,3,14,13,4,4,0,0,0,0,1,0,0,4,0,1,0,0,0\
2015,R,aguij001,10,6,6,2,3,1,0,0,0,1,0,0,3,0,0,0,0,0\
2015,R,ahmen001,6,453,417,95,151,17,6,9,0,34,27,1,79,4,1,5,3,0\
2015,R,ahmen001,11,6,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0\
2015,R,albeh001,4,79,76,20,22,2,0,0,0,3,1,0,13,1,0,2,0,0\
2015,R,albeh001,5,8,7,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0\
2015,R,albeh001,6,14,13,1,3,0,1,0,0,1,0,0,0,1,0,1,0,0\
2015,R,albeh001,11,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,alcaa001,4,24,20,1,1,0,0,0,0,1,4,0,8,0,0,0,0,0\
2015,R,alcaa001,5,4,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0\
2015,R,alcaa001,11,4,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0\
2015,R,almoa001,7,16,14,4,4,0,0,0,0,2,1,0,3,0,0,1,0,0\
2015,R,almoa001,8,216,194,49,83,9,5,5,1,21,19,0,40,4,0,1,2,0\
2015,R,almoa001,9,8,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0\
2015,R,almoa001,11,18,16,5,8,3,0,0,0,1,1,0,5,1,0,1,0,0\
2015,R,alony001,3,392,345,97,130,16,1,5,1,31,41,2,46,13,3,0,3,0\
2015,R,alony001,5,6,6,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0\
2015,R,alony001,11,4,3,2,3,1,0,0,0,0,1,1,0,0,0,0,0,0\
2015,R,altha001,7,87,71,19,40,7,1,4,1,12,13,0,18,2,2,0,1,0\
2015,R,altha001,8,30,27,5,10,3,1,0,0,5,2,0,11,0,0,1,0,0\
2015,R,altha001,9,42,37,9,17,1,2,1,0,5,1,0,12,1,3,0,1,0\
2015,R,altha001,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,altuj001,4,684,633,199,292,40,4,15,0,66,33,8,65,17,9,3,6,0\
2015,R,altuj001,10,5,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0\
2015,R,alvad002,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,alvad002,9,30,28,7,11,1,0,1,0,1,2,0,7,0,0,0,0,0\
2015,R,alvah001,1,6,6,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0\
2015,R,alvap001,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,alvap001,3,442,394,92,186,16,0,26,0,67,42,9,119,6,2,0,4,0\
2015,R,alvap001,10,24,21,7,12,2,0,1,0,5,3,0,5,0,0,0,0,0\
2015,R,alvap001,11,24,21,7,7,0,0,0,0,5,3,0,6,0,0,0,0,0\
2015,R,amara001,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0\
2015,R,amara001,4,23,21,3,5,0,1,0,0,2,2,0,1,0,0,0,0,0\
2015,R,amara001,5,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,amara001,6,286,257,54,79,10,3,3,0,24,20,4,46,6,1,3,5,0\
2015,R,amara001,7,18,17,2,2,0,0,0,0,1,1,0,3,0,0,0,0,0\
2015,R,amara001,8,4,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0\
2015,R,amara001,11,22,22,5,5,0,0,0,0,1,0,0,4,0,0,0,0,0\
2015,R,andeb004,1,61,47,4,5,1,0,0,0,3,5,0,32,2,0,9,0,0\
2015,R,andeb005,2,7,4,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0\
2015,R,andeb005,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,andec001,1,56,47,5,5,0,0,0,0,3,1,0,23,2,0,8,0,0\
2015,R,andec001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,andec002,1,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0\
2015,R,andre001,6,661,596,154,213,34,2,7,0,62,46,1,78,14,2,8,9,0\
2015,R,andrm001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,annad001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,aokin001,7,375,339,98,128,11,2,5,0,26,29,0,23,7,6,1,0,0\
2015,R,aokin001,9,7,7,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0\
2015,R,aokin001,10,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0\
2015,R,aokin001,11,6,6,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0\
2015,R,araue001,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,archc001,1,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0\
2015,R,arcio001,7,47,42,11,14,0,0,1,0,6,2,2,10,0,2,0,1,0\
2015,R,arcio001,9,17,15,5,8,0,0,1,0,2,2,2,5,1,0,0,0,0\
2015,R,arcio001,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0\
2015,R,arenj001,2,65,63,20,41,3,0,6,0,17,1,0,18,1,0,0,1,0\
2015,R,arenj001,10,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0\
2015,R,arenj001,11,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0\
2015,R,arenn001,5,664,615,176,353,43,4,42,1,129,34,13,110,17,4,0,11,0\
2015,R,arenn001,11,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0\
2015,R,ariaj001,3,5,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0\
2015,R,ariaj001,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,ariaj001,5,9,9,2,5,0,0,1,0,1,0,0,2,0,0,0,0,0\
2015,R,ariaj001,6,21,21,5,5,0,0,0,0,2,0,0,1,1,0,0,0,0\
2015,R,ariaj001,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,ariaj001,11,19,19,3,4,1,0,0,0,1,0,0,7,0,0,0,0,0\
2015,R,arrij001,1,83,79,12,21,1,1,2,0,2,1,0,45,1,0,3,0,0\
2015,R,aschc001,5,197,183,43,70,5,2,6,0,17,13,2,55,1,0,0,1,0\
2015,R,aschc001,7,246,230,58,89,17,1,4,0,19,12,0,51,3,4,0,0,0\
2015,R,aschc001,11,13,12,3,9,0,0,2,0,3,1,1,5,0,0,0,0,0\
2015,R,ashea001,1,6,6,2,3,1,0,0,0,0,0,0,3,0,0,0,0,0\
2015,R,ashln001,2,17,16,2,3,1,0,0,0,1,0,0,5,0,1,0,0,0\
2015,R,ashln001,11,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0\
2015,R,aumop001,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0\
2015,R,avila001,2,162,128,28,44,4,0,4,0,12,33,0,45,3,0,1,0,0\
2015,R,avila001,3,53,46,6,7,1,0,0,0,1,7,0,19,1,0,0,0,0\
2015,R,avila001,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,avila001,11,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0\
2015,R,avill001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,avilm001,4,37,36,6,10,1,0,1,0,1,1,0,4,3,0,0,0,0\
2015,R,avilm001,5,83,74,20,28,2,0,2,0,8,6,0,10,5,0,2,1,0\
2015,R,avilm001,6,83,78,23,28,5,0,0,0,3,4,0,8,4,1,0,0,0\
2015,R,avilm001,7,93,84,15,23,2,0,2,0,5,8,0,15,4,0,1,0,0\
2015,R,avilm001,8,10,8,3,3,0,0,0,0,0,1,0,1,1,0,1,0,0\
2015,R,avilm001,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,avilm001,11,10,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0\
2015,R,axeld001,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0\
2015,R,aybae001,6,636,595,160,201,30,1,3,0,43,25,1,73,12,4,7,5,0\
2015,R,aybae001,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,aybae001,11,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0\
2015,R,badeb001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,baezj001,4,24,23,6,9,0,0,1,0,3,1,0,7,0,0,0,0,0\
2015,R,baezj001,5,28,27,11,16,5,0,0,0,0,1,0,9,0,0,0,0,0\
2015,R,baezj001,6,22,20,3,3,0,0,0,0,1,2,1,7,0,0,0,0,0\
2015,R,baezj001,11,6,6,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,bailh001,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,bakej001,3,51,48,11,22,2,0,3,0,6,3,0,15,0,0,0,0,0\
2015,R,bakej001,4,2,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0\
2015,R,bakej001,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0\
2015,R,bakej001,10,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,bakej001,11,23,19,2,2,0,0,0,0,1,4,0,9,0,0,0,0,0\
2015,R,bakes002,1,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0\
2015,R,balec001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,bandj001,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,bandj001,11,1,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0\
2015,R,banum001,1,7,3,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0\
2015,R,barmc001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,barmc001,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,barmc001,6,196,183,44,68,13,1,3,0,14,8,2,48,0,4,1,0,0\
2015,R,barmc001,11,26,22,4,5,1,0,0,0,2,2,0,6,0,0,2,0,0\
2015,R,barna001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,barna001,2,26,19,4,5,1,0,0,0,0,5,0,5,1,1,1,0,0\
2015,R,barna001,4,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,barna001,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,barna001,11,6,5,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0\
2015,R,barnb002,7,188,166,44,60,9,2,1,0,12,18,3,39,3,2,1,1,0\
2015,R,barnb002,8,26,25,3,3,0,0,0,0,0,1,0,10,1,0,0,0,0\
2015,R,barnb002,9,54,51,15,22,4,0,1,0,3,2,0,13,2,1,0,0,0\
2015,R,barnb002,11,13,13,2,2,0,0,0,0,2,0,0,5,0,0,0,0,0\
2015,R,barnd001,4,26,23,7,14,1,0,2,0,4,1,0,2,0,0,2,0,0\
2015,R,barnd001,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,barnd001,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,barnt001,2,265,233,61,79,9,0,3,0,18,25,5,43,10,2,2,3,0\
2015,R,barnt001,11,9,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0\
2015,R,baros002,2,11,11,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0\
2015,R,bassc001,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,basta001,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0\
2015,R,bauet001,1,7,6,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0\
2015,R,bautj002,9,520,426,102,230,16,2,36,1,89,84,0,84,18,5,0,5,0\
2015,R,bautj002,10,144,116,34,61,13,1,4,0,25,25,2,22,1,0,0,3,0\
2015,R,bautj002,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0\
2015,R,baxtm001,3,4,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0\
2015,R,baxtm001,9,34,31,8,8,0,0,0,0,1,3,1,6,1,0,0,0,0\
2015,R,baxtm001,10,5,3,2,3,1,0,0,0,0,2,0,1,0,0,0,0,0\
2015,R,baxtm001,11,23,21,4,4,0,0,0,0,0,2,0,7,2,0,0,0,0\
2015,R,beacb001,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,beckg001,4,30,25,6,9,0,0,1,0,3,2,0,5,1,2,0,1,0\
2015,R,beckg001,5,174,157,35,58,8,0,5,0,16,14,1,28,4,0,1,2,0\
2015,R,beckg001,6,14,12,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0\
2015,R,beckg001,10,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0\
2015,R,beckg001,11,16,14,3,3,0,0,0,0,1,1,0,5,0,0,0,1,0\
2015,R,beckt001,4,93,85,18,34,0,2,4,0,18,5,0,29,2,1,0,2,0\
2015,R,beckt001,5,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,beckt001,6,84,73,16,26,5,1,1,0,8,8,0,26,0,2,0,1,0\
2015,R,beckt001,10,31,30,8,16,2,0,2,0,7,0,0,10,1,0,0,1,0\
2015,R,beckt001,11,11,11,3,11,0,1,2,0,4,0,0,3,0,0,0,0,0\
2015,R,beeld001,1,3,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,belir001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,belta001,5,615,563,163,257,32,4,18,0,83,41,4,65,18,3,0,8,0\
2015,R,belta001,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,beltb001,3,503,444,128,224,32,5,18,0,63,51,2,128,2,4,0,4,0\
2015,R,beltb001,7,47,43,9,10,1,0,0,0,5,4,0,17,1,0,0,0,0\
2015,R,beltb001,11,6,5,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0\
2015,R,beltc001,9,494,444,127,216,33,1,18,0,62,42,1,74,10,2,0,6,0\
2015,R,beltc001,10,33,30,4,5,1,0,0,0,2,3,1,10,2,0,0,0,0\
2015,R,beltc001,11,4,4,1,4,0,0,1,0,3,0,0,1,0,0,0,0,0\
2015,R,bergc001,1,15,12,2,2,0,0,0,0,0,1,0,4,0,0,2,0,0\
2015,R,bernd001,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0\
2015,R,bernd001,5,4,4,1,2,1,0,0,0,2,0,0,3,0,0,0,0,0\
2015,R,bernd001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,berrq001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,bethc001,2,157,152,31,45,8,0,2,0,12,5,1,31,7,0,0,0,0\
2015,R,bethc001,11,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0\
2015,R,bettc001,1,33,29,2,2,0,0,0,0,1,4,0,13,0,0,0,0,0\
2015,R,bettm001,8,604,553,159,267,38,8,18,0,75,40,1,75,2,2,3,6,0\
2015,R,bettm001,9,49,43,14,18,4,0,0,0,1,6,0,7,0,0,0,0,0\
2015,R,bettm001,11,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0\
2015,R,bianj001,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,billc001,1,14,13,1,4,0,0,1,0,1,0,0,5,1,0,1,0,0\
2015,R,birdg001,3,177,157,41,83,9,0,11,0,31,18,0,53,1,1,0,1,0\
2015,R,birdg001,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0\
2015,R,blacc001,7,30,29,6,10,0,2,0,0,4,0,0,8,0,1,0,0,0\
2015,R,blacc001,8,631,564,165,255,31,7,15,0,51,46,2,100,4,12,5,4,0\
2015,R,blacc001,9,17,17,5,11,0,0,2,0,3,0,0,3,0,0,0,0,0\
2015,R,blacc001,11,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,blaic001,2,35,31,4,7,0,0,1,0,3,4,0,18,1,0,0,0,0\
2015,R,blana001,3,5,4,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0\
2015,R,blana001,4,71,65,13,19,3,0,1,0,4,4,0,13,5,0,2,0,0\
2015,R,blana001,5,112,100,34,59,11,1,4,0,12,9,0,18,0,3,0,0,0\
2015,R,blana001,6,31,28,9,16,3,2,0,0,3,2,0,3,2,1,0,0,0\
2015,R,blana001,11,42,36,10,21,5,0,2,0,6,5,0,10,3,0,1,0,0\
2015,R,blang001,7,113,102,31,46,6,0,3,0,6,10,2,19,2,0,0,1,0\
2015,R,blang001,8,156,135,39,56,10,2,1,0,11,18,1,26,1,2,0,1,0\
2015,R,blang001,9,76,65,17,22,2,0,1,0,5,11,4,8,0,0,0,0,0\
2015,R,blang001,11,27,25,8,11,1,1,0,0,4,1,0,6,0,0,0,1,0\
2015,R,blanj001,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,blank002,3,54,50,13,24,2,0,3,0,5,4,0,17,1,0,0,0,0\
2015,R,blank002,7,12,12,5,7,2,0,0,0,0,0,0,2,0,0,0,0,0\
2015,R,blank002,10,4,4,3,4,1,0,0,0,1,0,0,1,0,0,0,0,0\
2015,R,blank002,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,blazm001,1,4,4,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0\
2015,R,bloow001,3,10,8,2,2,0,0,0,0,1,1,0,2,0,1,0,0,0\
2015,R,bloow001,4,11,11,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0\
2015,R,bloow001,5,11,11,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0\
2015,R,bloow001,6,15,14,3,3,0,0,0,0,1,1,0,1,0,0,0,0,0\
2015,R,bloow001,7,11,11,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0\
2015,R,bloow001,9,5,5,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0\
2015,R,bloow001,11,9,9,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0\
2015,R,boesb001,7,23,23,2,3,1,0,0,0,2,0,0,8,0,0,0,0,0\
2015,R,boesb001,8,26,25,5,6,1,0,0,0,0,1,0,8,0,0,0,0,0\
2015,R,boesb001,9,18,17,2,5,0,0,1,0,1,1,0,6,0,0,0,0,0\
2015,R,boesb001,11,27,24,4,4,0,0,0,0,2,2,0,8,0,1,0,0,0\
2015,R,bogax001,6,654,613,196,258,35,3,7,1,81,32,1,101,16,3,3,3,0\
2015,R,bogub001,7,4,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0\
2015,R,bogub001,9,51,49,11,17,3,0,1,0,3,2,0,20,1,0,0,0,0\
2015,R,bogub001,11,6,5,2,5,0,0,1,0,1,1,0,1,0,0,0,0,0\
2015,R,bolsm001,1,40,38,1,2,1,0,0,0,0,0,0,23,0,0,2,0,0\
2015,R,bonie001,4,45,44,6,6,0,0,0,0,3,1,0,16,0,0,0,0,0\
2015,R,bonie001,7,4,4,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0\
2015,R,bonie001,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,bonie001,10,13,12,3,4,1,0,0,0,1,0,0,3,0,0,1,0,0\
2015,R,bonie001,11,18,16,3,3,0,0,0,0,0,1,0,6,1,1,0,0,0\
2015,R,bourj001,7,30,26,9,10,1,0,0,0,2,3,0,7,0,0,1,0,0\
2015,R,bourj001,8,142,133,27,40,3,2,2,0,8,9,0,23,2,0,0,0,0\
2015,R,bourj001,9,17,15,5,6,1,0,0,0,1,1,0,2,0,1,0,0,0\
2015,R,bourj001,11,23,22,6,9,0,0,1,0,3,1,0,1,0,0,0,0,0\
2015,R,bourj002,3,419,385,101,186,19,0,22,0,71,31,3,95,19,2,0,1,0\
2015,R,bourj002,10,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,bourj002,11,23,20,6,10,1,0,1,0,2,3,0,5,0,0,0,0,0\
2015,R,bourm001,7,76,68,12,14,2,0,0,0,2,8,0,17,1,0,0,0,0\
2015,R,bourm001,8,382,334,85,101,12,2,0,0,28,37,0,85,3,0,8,3,0\
2015,R,bourm001,9,10,10,3,4,1,0,0,0,0,0,0,2,1,0,0,0,0\
2015,R,bourm001,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,bourm001,11,13,12,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0\
2015,R,bourp001,8,193,170,37,60,8,3,3,0,11,18,4,49,1,4,1,0,0\
2015,R,bourp001,11,32,25,2,5,0,0,1,0,2,1,0,10,1,2,3,1,0\
2015,R,brada001,1,14,14,2,2,0,0,0,0,0,0,0,7,0,0,0,0,0\
2015,R,bradj001,7,51,45,19,34,7,1,2,0,7,5,0,12,0,0,1,0,0\
2015,R,bradj001,8,92,76,12,24,1,1,3,0,15,12,0,23,1,2,0,2,0\
2015,R,bradj001,9,111,99,23,50,8,2,5,0,20,10,0,34,4,1,0,1,0\
2015,R,bradj001,11,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0\
2015,R,branm003,7,417,365,110,168,28,0,10,0,61,47,7,32,8,1,0,4,0\
2015,R,branm003,8,104,96,30,48,12,0,2,0,13,7,0,14,4,0,0,1,0\
2015,R,branm003,10,74,67,23,37,5,0,3,0,10,6,1,5,2,1,0,0,0\
2015,R,branm003,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,branr002,2,34,31,4,8,1,0,1,0,6,2,0,6,1,0,0,1,0\
2015,R,branr002,11,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0\
2015,R,braur002,9,543,484,136,234,26,3,22,2,75,51,4,114,19,4,0,3,1\
2015,R,braur002,10,17,14,6,16,1,0,3,0,7,3,0,0,1,0,0,0,0\
2015,R,braur002,11,8,8,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0\
2015,R,bretr001,4,3,2,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0\
2015,R,bretr001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,brigj001,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0\
2015,R,brigr001,5,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,brigr001,11,13,9,0,0,0,0,0,0,0,3,0,5,0,0,1,0,0\
2015,R,brits001,7,2,2,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0\
2015,R,brits001,8,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,brits001,9,21,20,3,5,2,0,0,0,0,1,0,6,0,0,0,0,0\
2015,R,brits001,11,9,9,4,5,1,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,brooa001,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,browd004,9,190,175,42,65,6,1,5,0,25,14,0,28,2,1,0,0,0\
2015,R,browd004,11,14,14,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0\
2015,R,browt002,2,43,39,9,12,3,0,0,0,5,3,0,8,0,0,0,1,0\
2015,R,broxk001,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,broxk001,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,brucj001,9,636,568,127,244,34,4,25,1,86,57,8,142,9,2,0,9,0\
2015,R,brucj001,10,8,7,4,8,1,0,1,0,1,1,0,1,0,0,0,0,0\
2015,R,brucj001,11,5,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0\
2015,R,bryak001,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0\
2015,R,bryak001,5,590,505,145,263,30,5,26,2,94,71,0,173,6,9,0,5,0\
2015,R,bryak001,7,20,18,3,4,1,0,0,0,1,2,0,7,1,0,0,0,0\
2015,R,bryak001,8,10,8,2,2,0,0,0,0,1,2,0,4,0,0,0,0,0\
2015,R,bryak001,9,21,19,3,3,0,0,0,0,1,2,0,10,0,0,0,0,0\
2015,R,bryak001,10,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0\
2015,R,bryak001,11,3,3,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0\
2015,R,buchc001,1,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0\
2015,R,buchd001,1,23,20,4,5,1,0,0,0,1,2,0,8,0,0,1,0,0\
2015,R,buehm001,1,9,7,1,1,0,0,0,0,0,1,0,3,0,0,1,0,0\
2015,R,bumgm001,1,77,74,17,34,2,0,5,0,9,2,0,26,1,0,1,0,0\
2015,R,bumgm001,11,4,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0\
2015,R,burna001,1,52,42,5,8,0,0,1,0,5,0,0,20,1,0,9,1,0\
2015,R,burnb002,8,551,517,153,204,18,9,5,0,42,26,1,81,5,5,1,2,0\
2015,R,burnb002,11,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0\
2015,R,burre001,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,burre001,11,4,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0\
2015,R,buted001,2,111,99,20,26,3,0,1,0,5,5,0,24,0,2,5,0,0\
2015,R,buted001,3,8,7,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0\
2015,R,buted001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0\
2015,R,butlb003,3,28,26,6,9,0,0,1,0,3,2,0,0,0,0,0,0,0\
2015,R,butlb003,10,565,505,126,198,28,1,14,0,61,49,4,99,26,7,0,4,0\
2015,R,butlb003,11,8,7,3,3,0,0,0,0,1,1,0,2,0,0,0,0,0\
2015,R,butle001,1,24,23,1,1,0,0,0,0,0,0,0,13,0,0,1,0,0\
2015,R,butlj002,7,89,84,23,35,3,0,3,0,9,4,0,25,5,1,0,0,0\
2015,R,butlj002,9,9,8,1,1,0,0,0,0,0,1,0,3,1,0,0,0,0\
2015,R,butlj002,10,160,147,45,69,9,0,5,1,20,11,0,45,7,2,0,0,0\
2015,R,butlj002,11,18,18,2,2,0,0,0,0,1,0,0,9,3,0,0,0,0\
2015,R,buxtb001,8,138,129,27,42,7,1,2,0,6,6,0,44,1,1,2,0,0\
2015,R,byrdm001,7,355,327,79,149,13,3,17,0,40,22,1,93,5,3,0,3,0\
2015,R,byrdm001,8,14,14,3,3,0,0,0,0,0,0,0,4,1,0,0,0,0\
2015,R,byrdm001,9,163,153,41,72,12,2,5,1,31,7,1,43,4,1,0,2,0\
